true_label,predicted_label,distance
4,0,0.18310530483722687
1,4,0.185857892036438
6,4,0.30816006660461426
4,5,0.2837955057621002
4,1,0.21547122299671173
0,1,0.3361949324607849
0,0,0.2698889374732971
1,1,0.32999253273010254
1,0,0.24826544523239136
0,1,0.2165052443742752
1,1,0.15686143934726715
3,3,0.5011004209518433
3,3,0.37614190578460693
1,1,0.19061771035194397
4,3,0.19401930272579193
1,1,0.20349030196666718
1,1,0.14725707471370697
1,1,0.25815489888191223
1,1,0.24070210754871368
5,4,0.22743766009807587
0,0,0.23184286057949066
1,0,0.28440046310424805
0,0,0.2201225310564041
1,1,0.21036848425865173
4,1,0.28277450799942017
1,5,0.20506569743156433
1,0,0.29609033465385437
2,2,0.23490330576896667
1,1,0.2598473131656647
2,2,0.26304125785827637
4,2,0.2296278476715088
1,1,0.15980714559555054
0,4,0.22350384294986725
4,2,0.19479240477085114
1,1,0.2118881791830063
1,0,0.30954673886299133
2,3,0.1856795847415924
1,4,0.28581881523132324
4,0,0.18057851493358612
0,1,0.1642335206270218
1,1,0.19708818197250366
1,1,0.21957948803901672
1,1,0.14913934469223022
1,0,0.40084025263786316
5,0,0.2895511984825134
4,3,0.18492072820663452
5,2,0.143123060464859
1,1,0.212115079164505
4,4,0.22226540744304657
0,1,0.2867982089519501
1,1,0.1653021275997162
0,0,0.251315712928772
2,2,0.1755259931087494
1,1,0.22291576862335205
5,3,0.19580070674419403
1,0,0.2618403434753418
1,1,0.2141365259885788
1,4,0.24259471893310547
1,1,0.24660040438175201
0,0,0.17252935469150543
3,4,0.2510046362876892
2,3,0.18561504781246185
1,1,0.2636614739894867
4,2,0.15830500423908234
5,2,0.2521976828575134
0,2,0.17049971222877502
1,1,0.18439488112926483
0,4,0.22727656364440918
1,1,0.27809277176856995
0,1,0.1545940339565277
4,3,0.2746068239212036
1,1,0.2501477897167206
1,1,0.29057371616363525
1,0,0.255825012922287
0,0,0.22292138636112213
1,1,0.16071389615535736
1,1,0.14121462404727936
0,0,0.31758013367652893
1,1,0.21508221328258514
1,0,0.2701162099838257
0,0,0.2123977094888687
1,1,0.26296427845954895
1,1,0.22464679181575775
0,0,0.29862070083618164
4,3,0.14560778439044952
1,1,0.24509359896183014
1,1,0.23589493334293365
2,3,0.2213132679462433
0,1,0.17745715379714966
0,0,0.1576278954744339
0,2,0.2824828326702118
1,1,0.17581820487976074
5,3,0.27967339754104614
6,2,0.25754624605178833
1,1,0.17788153886795044
1,1,0.20918050408363342
1,1,0.1923394352197647
1,5,0.32331815361976624
5,3,0.2031378448009491
4,0,0.26889050006866455
1,1,0.24432536959648132
0,0,0.189103901386261
2,4,0.18616662919521332
1,1,0.26288434863090515
4,2,0.2713753581047058
0,0,0.201250821352005
6,5,0.1971840262413025
1,1,0.22042667865753174
4,0,0.27400943636894226
1,1,0.1826556921005249
4,1,0.27686429023742676
1,0,0.28338342905044556
1,1,0.1999039202928543
2,2,0.20694535970687866
1,0,0.24424472451210022
1,0,0.2389746457338333
0,1,0.17143435776233673
0,0,0.18389607965946198
1,1,0.18819616734981537
4,0,0.3338049650192261
4,0,0.28196457028388977
2,1,0.20790477097034454
4,0,0.21644535660743713
4,3,0.17713378369808197
4,4,0.2482800930738449
0,0,0.1644997000694275
1,4,0.26983487606048584
1,1,0.1755790412425995
5,5,0.34044918417930603
1,0,0.32347187399864197
2,0,0.2027803510427475
1,1,0.13768838346004486
4,2,0.19109825789928436
0,0,0.15404558181762695
4,0,0.3424675166606903
0,0,0.23067504167556763
0,0,0.23225216567516327
4,2,0.15715262293815613
1,1,0.16255512833595276
1,1,0.18048053979873657
1,0,0.3393390476703644
2,2,0.2447630614042282
1,0,0.2996712625026703
1,0,0.287282258272171
1,1,0.14804990589618683
4,0,0.19684214890003204
1,1,0.17906345427036285
5,0,0.19237785041332245
1,1,0.13509120047092438
1,1,0.1868446320295334
1,1,0.19203627109527588
1,1,0.19585618376731873
1,1,0.19158117473125458
1,1,0.24626323580741882
1,1,0.09969789534807205
1,1,0.1570429652929306
4,3,0.25463205575942993
1,1,0.1663714051246643
0,4,0.27828946709632874
2,1,0.25689834356307983
1,1,0.17778970301151276
1,4,0.2213679701089859
1,0,0.17001181840896606
0,0,0.18928496539592743
1,4,0.35145512223243713
1,4,0.20749332010746002
1,1,0.17005056142807007
1,1,0.18066208064556122
4,1,0.2887410521507263
1,1,0.16297589242458344
1,1,0.15318146347999573
4,0,0.16578657925128937
1,4,0.24658505618572235
1,1,0.16213694214820862
4,1,0.23938234150409698
1,3,0.18793904781341553
4,1,0.20424607396125793
1,5,0.3417188227176666
1,2,0.2524945139884949
4,4,0.3191734552383423
1,0,0.3187437057495117
1,1,0.1611790508031845
1,0,0.22301220893859863
6,1,0.17918026447296143
1,1,0.1544358730316162
0,5,0.2166893482208252
1,1,0.2103075534105301
4,4,0.21475453674793243
0,0,0.1408139169216156
1,4,0.19535720348358154
5,0,0.41237735748291016
1,4,0.25824376940727234
0,1,0.27292388677597046
2,1,0.23301877081394196
0,0,0.14640764892101288
0,4,0.24675552546977997
0,0,0.19779202342033386
1,0,0.23877876996994019
4,5,0.30166664719581604
1,1,0.19003991782665253
4,0,0.2966562807559967
1,0,0.19929847121238708
4,4,0.24831466376781464
4,2,0.19568346440792084
1,1,0.21208444237709045
1,0,0.12997707724571228
1,5,0.2524276375770569
1,1,0.1728336364030838
1,1,0.24523727595806122
1,5,0.24569542706012726
1,1,0.1956692337989807
3,4,0.27580899000167847
1,1,0.24777856469154358
5,2,0.2835593819618225
0,0,0.2559034526348114
0,2,0.1896381825208664
4,2,0.14852219820022583
2,2,0.1486765742301941
1,1,0.18259108066558838
1,1,0.16129031777381897
1,1,0.180821031332016
6,1,0.18012814223766327
0,1,0.22390450537204742
0,0,0.27045437693595886
2,3,0.24063876271247864
1,0,0.26953125
1,1,0.1644667237997055
1,1,0.19709543883800507
1,0,0.32910725474357605
1,1,0.20616169273853302
1,1,0.1957414150238037
1,0,0.31147465109825134
5,1,0.3787076771259308
1,1,0.11741666495800018
4,0,0.27551472187042236
4,2,0.19286854565143585
1,1,0.15341785550117493
0,0,0.20654037594795227
1,0,0.3031589686870575
1,1,0.15825171768665314
2,2,0.21731923520565033
1,1,0.16659444570541382
4,4,0.2599731981754303
1,4,0.2390068769454956
1,1,0.2766810357570648
2,3,0.29469767212867737
0,0,0.331097275018692
4,4,0.17049206793308258
1,4,0.17960405349731445
1,2,0.2632935345172882
4,2,0.1907806247472763
3,3,0.30648350715637207
1,0,0.31036266684532166
1,1,0.27926933765411377
1,1,0.27409806847572327
1,1,0.1698148548603058
0,0,0.2729957699775696
0,1,0.30773401260375977
0,0,0.25526347756385803
5,0,0.2754618227481842
1,0,0.2834867835044861
1,1,0.37076449394226074
1,1,0.2482503205537796
0,3,0.2020081877708435
1,0,0.35249215364456177
1,1,0.15281838178634644
1,5,0.27064305543899536
1,1,0.21009403467178345
4,1,0.36613476276397705
0,4,0.2317349910736084
2,2,0.1485874056816101
0,0,0.1718926876783371
1,1,0.137848898768425
5,4,0.2917753756046295
6,0,0.17582599818706512
1,1,0.15795426070690155
1,4,0.24326828122138977
4,4,0.2380044311285019
1,1,0.25292474031448364
6,5,0.41477563977241516
0,4,0.21214865148067474
1,1,0.35024625062942505
0,0,0.16327404975891113
0,3,0.1650625318288803
3,3,0.33397674560546875
1,1,0.19842280447483063
4,4,0.1752733290195465
4,0,0.3204970359802246
5,3,0.2904152572154999
0,0,0.20218470692634583
1,1,0.23463666439056396
0,4,0.26516059041023254
0,4,0.2692979574203491
1,5,0.2628922462463379
6,4,0.2683253288269043
4,3,0.45122161507606506
1,1,0.13722875714302063
1,0,0.3111747205257416
0,2,0.281237930059433
1,1,0.21256645023822784
6,1,0.3104967772960663
4,2,0.21886046230793
2,3,0.2106347233057022
0,1,0.302513986825943
1,0,0.15744344890117645
1,1,0.17808648943901062
4,5,0.2855663299560547
0,5,0.2435367852449417
1,1,0.23054011166095734
5,3,0.2854735851287842
1,1,0.15336306393146515
2,2,0.23423241078853607
1,5,0.3459775149822235
5,4,0.2875845432281494
1,1,0.2167743295431137
6,2,0.20415182411670685
1,1,0.25556543469429016
1,1,0.19196408987045288
4,1,0.22174260020256042
4,1,0.22195914387702942
1,1,0.3101602792739868
6,1,0.3546349108219147
4,4,0.19392259418964386
1,1,0.22933369874954224
5,4,0.3233720362186432
0,4,0.28777754306793213
2,2,0.2213182896375656
1,0,0.22083231806755066
4,0,0.31458616256713867
2,2,0.1931392252445221
1,1,0.16336309909820557
1,1,0.24225085973739624
1,0,0.2873627543449402
0,1,0.2587284743785858
1,1,0.15632016956806183
1,1,0.13479392230510712
1,1,0.14345791935920715
0,3,0.20672397315502167
1,1,0.22951816022396088
1,1,0.19291158020496368
1,1,0.19381844997406006
1,0,0.3407946825027466
1,1,0.18942134082317352
1,1,0.15924595296382904
1,1,0.14730402827262878
2,4,0.27713751792907715
2,3,0.278702974319458
1,1,0.22186607122421265
1,1,0.21574462950229645
1,0,0.2730412483215332
1,0,0.2587745487689972
5,3,0.20616935193538666
1,1,0.18962733447551727
1,1,0.3205217719078064
1,1,0.18134471774101257
0,0,0.2720383405685425
1,5,0.32061636447906494
1,1,0.1871168613433838
1,4,0.19986708462238312
1,1,0.1787179410457611
1,1,0.25941479206085205
0,1,0.2564033269882202
4,4,0.2532084882259369
1,1,0.1744726002216339
1,5,0.3402242958545685
4,3,0.19976037740707397
0,1,0.21815627813339233
1,1,0.3151915967464447
1,1,0.29631873965263367
6,2,0.2404838502407074
1,1,0.1843421757221222
2,5,0.434001624584198
4,3,0.19346338510513306
2,5,0.21662242710590363
0,2,0.3185179531574249
2,2,0.1778942197561264
5,3,0.36967408657073975
4,0,0.2855348587036133
2,3,0.37390002608299255
1,1,0.15840154886245728
2,3,0.23729263246059418
0,0,0.16330361366271973
1,0,0.29357632994651794
1,1,0.19628754258155823
4,4,0.2904261350631714
2,2,0.21286997199058533
1,0,0.23071818053722382
5,0,0.2519688606262207
4,4,0.2429741472005844
1,0,0.23560531437397003
4,0,0.33459916710853577
2,3,0.2288859635591507
4,0,0.19361598789691925
1,1,0.23754632472991943
4,2,0.18611964583396912
0,0,0.2779199779033661
1,1,0.14973683655261993
1,0,0.24902690947055817
0,2,0.30635184049606323
1,0,0.20322753489017487
2,3,0.15205836296081543
4,0,0.29927489161491394
1,0,0.2657248377799988
0,0,0.3191451132297516
2,2,0.21688896417617798
1,0,0.32570600509643555
1,1,0.15251150727272034
1,1,0.2551450729370117
1,1,0.3165213167667389
1,0,0.37409505248069763
1,1,0.1942334622144699
1,1,0.20677946507930756
4,2,0.21491365134716034
1,1,0.17375987768173218
1,0,0.3095495104789734
1,1,0.21140210330486298
1,1,0.20326198637485504
1,0,0.3939198851585388
1,1,0.16655544936656952
4,2,0.1799159049987793
0,0,0.2577330768108368
1,1,0.1845034509897232
4,1,0.2678946852684021
1,1,0.17917759716510773
1,5,0.4557415544986725
0,5,0.333351194858551
0,1,0.20104525983333588
1,0,0.2648653984069824
1,1,0.17836567759513855
4,3,0.19219015538692474
1,1,0.2592921257019043
3,3,0.3011724650859833
4,0,0.2308405488729477
2,2,0.21286115050315857
